# x y
1.805198684432700595e-01 1.533972267717280957e-01
2.319117503999180152e-01 2.233644876011461888e-01
9.120511730801439398e-02 5.508822828416130857e-02
7.929645504079228802e-02 4.465917073426230177e-02
4.416134722419253755e-01 5.869396739862874357e-01
1.263248127488111883e-01 8.979724040581291145e-02
3.046543125527971796e-01 3.363109369419287620e-01
5.747349667704931830e-02 2.755696763545461420e-02
1.734844229519425310e-02 4.570047609689851381e-03
7.582494655092331115e-02 4.175881488912249612e-02
1.064639066565334080e-01 6.947580591832627772e-02
8.858977618731176187e-03 1.667651899192494581e-03
9.110188322080428266e-03 1.739085874480112044e-03
6.742292849370946830e-05 1.107239100183956417e-06
1.927216367651815032e-01 1.692098766204367666e-01
1.380499762628678018e-01 1.025851505431951138e-01
1.229878945811065383e-01 8.626279906018814725e-02
4.471966522384823728e-02 1.891375727117716038e-02
5.948388350953243142e-02 2.901542707895207046e-02
6.662704704996036398e-02 3.439583396987642983e-02
2.075882209624782190e-02 5.981829857832056396e-03
9.944633734074820319e-02 6.272103038705514888e-02
1.103023861441317782e-01 7.326682247830416939e-02
2.934483703940855004e-01 3.179271001388663254e-01
3.500885257458876548e-02 1.310076966303209793e-02
1.858390062519145111e-02 5.066818030873266460e-03
4.588164469624966824e-02 1.965569759381011541e-02
2.752008269346569169e-01 2.887384345206056580e-01
4.621817605623040892e-02 1.987234871871287195e-02
5.341064046301799602e-03 7.806775208628256553e-04
1.854662018143634350e-01 1.597449592144815911e-01
5.849113611614391046e-04 2.829209327769755344e-05
2.012684505979128388e-02 5.710755289030059086e-03
1.130785622573533405e-01 7.605020913041357633e-02
1.023800730409961529e-01 6.551687105005139788e-02
5.754036045880599366e-03 8.729489821593753316e-04
8.462282915934610239e-02 4.923356757836228753e-02
9.354450589624564716e-02 5.722126093367213562e-02
1.444376538809016286e-01 1.097869282224248344e-01
8.167921958756626036e-03 1.476377320240346899e-03
8.062185890135883937e-02 4.578352286238254049e-02
2.894295115685857622e-01 3.114183599643318145e-01
5.754306499333508573e-02 2.760701692685504569e-02
3.229704225396778927e-02 1.160844700846876132e-02
1.705311318385465541e-02 4.453849189974929193e-03
1.180245667735860260e-02 2.564416827997659937e-03
7.682802640195231236e-02 4.259018348547359556e-02
1.710175073017471403e-01 1.414460596874145548e-01
3.016403691455029623e-01 3.313326172476787623e-01
4.624649317957564565e-03 6.289964655133866746e-04
7.240481692873028917e-03 1.232199945776308410e-03
1.800885231584708757e-01 1.528477501741631051e-01
9.597170509163940877e-02 5.946272556566249701e-02
2.480184142613146847e-02 7.811885791399972648e-03
5.333527566534623093e-02 2.463495718476861260e-02
2.502853119948210414e-03 2.504280900734178221e-04
1.739482360319307211e-02 4.588386984931799167e-03
4.766154074916159611e-02 2.081048070158917490e-02
1.058958280432390764e-01 6.892047653411462194e-02
7.776107794285834485e-02 4.336840041190546946e-02
1.788704740815483078e-03 1.512996706830129542e-04
1.311603037811890915e-01 9.500218992688794217e-02
7.248208444149388530e-02 3.902797401051867621e-02
8.128668027081446812e-02 4.635099664200543340e-02
1.209982487690916542e-02 2.661942209589125610e-03
7.354333047601592510e-02 3.988824565051332649e-02
1.359338346722097079e-02 3.169723271306159988e-03
2.276640959222538813e-02 6.870238489644032651e-03
3.547813451446840335e-03 4.226405469081960368e-04
3.955761639416502384e-02 1.573530508209434325e-02
1.859790795957944054e-01 1.604080416599527326e-01
1.613480855030426930e-01 1.296211053359334897e-01
6.512745693014558579e-02 3.324116041823032414e-02
7.991136548540651516e-03 1.428705850876250917e-03
1.662226266772344752e-01 1.355392901764063129e-01
6.246696017102945295e-03 9.874282640250178246e-04
1.509689626780657545e-01 1.173171494781506813e-01
9.356168236697647023e-02 5.723702195171135459e-02
1.167839182308598178e-01 7.981868324032262429e-02
3.665664789784393168e-02 1.403650929574288587e-02
1.112256496043163845e-02 2.346050854881575817e-03
5.140141525401201172e-02 2.330733459169671146e-02
3.124784505589254247e-01 3.493494825960384298e-01
4.157561647868233609e-03 5.361521379091979764e-04
5.965156981169607471e-03 9.214309834446454813e-04
1.763670678745657069e-02 4.684424436365813675e-03
2.253423837446395517e-01 2.139411479760536805e-01
1.266404461020291528e-01 9.013399967508881061e-02
1.102085965768217213e-01 7.317339472651814003e-02
6.074139191718890690e-02 2.994036602154774573e-02
6.253480431079574964e-02 3.127610686677975704e-02
6.184830229069007701e-02 3.076250307069387444e-02
5.441460597768180835e-02 2.538652334272319122e-02
3.393413560898488751e-02 1.250216373181354222e-02
6.443258201577742317e-02 3.271058404738175218e-02
2.454593440197055942e-01 2.432200366253657597e-01
7.722354329724590363e-03 1.357233538105888631e-03
1.354297893101543727e-02 3.152109529224885864e-03
1.813504125828053759e-01 1.544570790519854409e-01
4.744353706879512328e-02 2.066786352319176234e-02
4.455915853640655122e-01 5.948883542194304264e-01
2.987600074625513247e-01 3.265981257242173141e-01
1.648794131144971087e-01 1.338997126548905903e-01
7.251564594657807644e-03 1.235030194395239514e-03
2.071052275086985792e-02 5.960965209746621474e-03
7.491577727839178469e-02 4.101001521606487815e-02
5.672545720061459434e-02 2.702072534571173940e-02
5.089408002214423216e-02 2.296312014843385901e-02
7.695891199825175347e-03 1.350263022708177770e-03
2.063690347860129559e-01 1.874980671277381439e-01
1.497638255816238252e-02 3.665560428554597190e-03
3.878926704368845096e-02 1.527908530539310791e-02
3.687387291176316001e-02 1.416146317791790871e-02
3.490943282673494158e-02 1.304500305078281665e-02
1.877310978842650080e-01 1.626800606506981217e-01
1.273435278535532808e-03 9.088564870491292857e-05
9.606486546881357058e-02 5.954932787271560030e-02
3.876871481218299720e-02 1.526694363360892558e-02
3.919175087056014917e-02 1.551750858548010120e-02
3.948199793050239520e-02 1.569020716373038457e-02
7.924716140419722776e-03 1.410930325856841203e-03
1.922272371727916027e-02 5.330308947108108701e-03
3.620745859431056569e-03 4.357396294251247425e-04
4.810780447822065459e-02 2.110344231127607786e-02
5.829045206074310453e-02 2.814661228338365129e-02
4.044929837044654135e-03 5.145131569188488713e-04
6.856829963576729914e-02 3.590997192096171547e-02
7.981569371679684416e-03 1.426140898530410669e-03
2.657256770583072969e-01 2.739556610046526841e-01
1.581740946205416887e-01 1.258151766049600551e-01
2.844201787336285148e-01 3.033685830981484588e-01
1.244674037229338143e-02 2.777240191618135252e-03
1.971089295892197724e-01 1.750207114507189576e-01
5.844331233804289649e-02 2.825740191398425777e-02
1.193624536747262543e-01 8.247676199080025694e-02
5.518287174980533033e-02 2.592605524855481555e-02
1.308749267691677598e-01 9.469230170869311070e-02
5.009337288004072491e-02 2.242334544073077904e-02
2.490611602942369163e-02 7.861202908627195479e-03
9.921925562931128983e-02 6.250632164826611104e-02
1.016722428456168503e-01 6.483859592749831313e-02
5.709536028785529814e-03 8.628418918801796693e-04
9.278642753957946909e-02 5.652709621798693296e-02
8.053980193581745939e-02 4.571364291454668716e-02
3.077687644688498203e-01 3.414812065781392403e-01
2.438807707151234849e-01 2.408775547868869660e-01
2.610421021432635102e-01 2.667447207223920258e-01
2.742453242620911461e-02 9.083199299566111634e-03
1.982011838551291094e-02 5.580708802949255025e-03
2.451035469569304848e-01 2.426914015784582268e-01
5.260498762413248763e-02 2.413072552597236159e-02
1.337134581169599316e-02 3.092378725208355834e-03
4.832412149466486923e-02 2.124593981961351088e-02
1.231281492348090117e-02 2.732536822241418435e-03
2.677245288453764527e-01 2.770526063367031999e-01
1.011857637421030298e-01 6.437379560612573048e-02
7.050493398513307808e-02 3.744201915323175367e-02
6.330241903735847608e-02 3.185374179345740880e-02
1.060428625416314774e-01 6.906406865688866081e-02
4.972973618473038081e-04 2.217962650940738105e-05
1.031556314407667818e-01 6.626274277356079823e-02
3.684501602061107661e-01 4.472991987369909217e-01
2.693852469734642208e-01 2.796344713872602195e-01
2.128258760116616063e-02 6.209643105681772295e-03
7.696667685921393387e-02 4.270552834318108032e-02
3.546358037449468762e-03 4.223805048200292354e-04
1.077626786636622924e-01 7.075099678652171931e-02
1.849478162084049471e-01 1.590756868965596815e-01
2.284027040152331323e-01 2.183141359282874949e-01
1.021255617906801846e-02 2.064104513743285092e-03
5.475027622342966416e-02 2.562179001385464158e-02
1.093274010146903785e-02 2.286249016233337338e-03
1.310781652257200502e-01 9.491296185338873870e-02
1.905263065463544125e-01 1.663268713581466662e-01
3.236998811226585171e-01 3.683356930003254259e-01
5.070022717196892570e-01 7.220127279700064848e-01
4.176762371008450186e-02 1.707220618045538624e-02
1.257909828076032681e-02 2.821657267751365768e-03
4.901982900001621707e-02 2.170639408964389686e-02
4.228120764396818831e-01 5.498586614185926313e-01
1.695375922447869277e-01 1.396140135864008536e-01
5.601229135794973113e-02 2.651276390559571122e-02
9.032929461300867602e-02 5.429663607397922087e-02
1.517127090543566592e-01 1.181851581666593931e-01
1.323992366279520827e-01 9.635144169227756461e-02
4.411014535250588203e-02 1.852839193966524661e-02
2.451292609012301060e-01 2.427295939073642050e-01
1.224608090882995104e-01 8.570885283416333766e-02
5.024022848264401292e-02 2.252202334977303905e-02
2.230539322628430632e-01 2.106904358395659538e-01
1.080701324987114326e-01 7.105399834930309355e-02
3.025825791972568471e-02 1.052678799104578809e-02
4.893914126899401307e-02 2.165282233719860797e-02
2.265429411548457450e-01 2.156531456911477962e-01
6.933209070825576380e-03 1.154599700411808490e-03
1.357731851316060570e-02 3.164105860724482962e-03
2.523067013550502557e-04 8.015362607165975195e-06
9.667695516457455729e-02 6.011937284723324615e-02
1.400597105219044403e-01 1.048334388703598408e-01
1.071370168284053181e-01 7.013572972192574917e-02
8.644598700920361201e-02 5.083317679655235954e-02
4.498785949174199938e-02 1.908415744102476622e-02
5.718036365439580632e-02 2.734641279700085470e-02
4.372252380848985764e-02 1.828469961435946756e-02
2.698060240099609541e-01 2.802899064989276545e-01
1.721121976115726898e-02 4.515932798171187409e-03
5.932807485004611137e-02 2.890149975559934414e-02
7.071800841110092994e-02 3.761187878204919760e-02
